"year" "statefip" "pop_nedus_stem_grad" "emp_nedus_stem_grad" "pop_nedus_stem_coll" "emp_nedus_stem_coll" "pop_edus_stem_grad" "emp_edus_stem_grad" "pop_edus_stem_coll" "emp_edus_stem_coll" "pop_nedus_grad" "pop_edus_grad" "pop_nedus_coll" "pop_edus_coll" "emp_nedus_grad" "emp_edus_grad" "emp_nedus_coll" "emp_edus_coll" "emp_native_coll" "emp_native_grad" "emp_immig_coll" "emp_immig_grad" "emp_total_coll" "emp_total_grad" "emp_native" "emp_immig" "emp_total" "pop_native_coll" "pop_native_grad" "pop_immig_coll" "pop_immig_grad" "pop_native" "pop_immig" "pop_total"
2004 37 988.358933333333 988.358933333333 1836.2077 1836.2077 1845.2435 1845.2435 2568.40966666667 2568.40966666667 19385.9583333333 15477.4481333333 64905.9878333333 27483.6281666667 14237.0728666667 9035.8082 42299.6350666667 17103.5121333333 848519.1732 260356.742166667 59403.1472 23272.8810666667 907922.3204 283629.623233333 3099722.551 353733.102366667 3453455.65336667 1152971.54756667 345554.506533333 92389.616 34863.4064666667 4881797.4714 539162.500333333 5420959.97173334
2005 37 4091.39753333333 3230.77123333333 8804.52973333333 6799.3189 2048.071 2048.071 4166.44286666667 4166.44286666667 23218.1302 18188.7753666667 73058.6170666667 36146.6253666667 12090.7475333333 10758.7421 41912.4555333333 23602.8281666667 852197.9541 227486.611133333 65515.2837 22849.4896333333 917713.2378 250336.100766667 3190589.48946667 370266.883266667 3560856.37273333 1162719.61496667 310609.832766667 109205.242433333 41406.9055666667 5032759.74893333 532624.953833333 5565384.70276667
2006 37 5467.1993 4573.87926666667 6969.25126666667 6075.93123333333 934.0285 934.0285 934.0285 934.0285 17432.7152333333 16618.9186333333 58591.6221333333 43191.1633333333 12314.4482666667 12455.1441 36415.9709333333 26587.5612333333 962757.770700001 259543.959333333 63003.5321666667 24769.5923666667 1025761.30286667 284313.5517 3328074.31533333 391530.9479 3719605.26323333 1266308.1919 350911.9794 101782.785466667 34051.6338666667 5138092.70756667 556050.088266667 5694142.79583333
2007 37 1834.43773333333 1834.43773333333 1834.43773333333 1834.43773333333 931.3746 0 4022.6393 2147.0247 22827.8209666667 19355.1427666667 54515.2843333333 51359.8504 12134.6837 15586.0847666667 27143.7744 37590.7071666667 1037876.06046667 274492.4702 64734.4815666667 27720.7684666667 1102610.54203333 302213.238666667 3328912.56193333 338686.5152 3667599.07713333 1403787.07976667 387963.967333334 105875.134733333 42182.9637333333 5274823.62666666 518686.552866667 5793510.17953333
2008 37 2580.0262 2580.0262 7133.35113333333 6165.92336666667 4256.9258 2130.4797 5578.2335 3451.7874 23837.9869333333 30347.1141 66170.3284666667 60577.9415333333 15197.0966 24985.5216 33297.5513333333 48869.9311 1019057.5293 326644.9459 82167.4824333334 40182.6182 1101225.01173333 366827.5641 3327365.39676666 337350.016166667 3664715.41293333 1396242.59546667 441993.111033334 126748.27 54185.1010333333 5375609.8802 525777.114633333 5901386.99483333
2009 37 1917.0669 1917.0669 5658.83983333333 4574.35056666667 1472.0569 1472.0569 1472.0569 1472.0569 21705.4053333333 15489.223 64204.2852666667 37784.8094333333 16579.5411666667 11867.2728666667 42291.5383666667 25024.3747333333 1056523.15506667 334747.497433333 67315.9131 28446.8140333333 1123839.06816667 363194.311466667 3255703.48413333 314687.424266667 3570390.9084 1457118.1072 443683.6546 101989.0947 37194.6283333333 5433705.44646666 508448.4178 5942153.86426666
2010 37 5894.69396666667 5894.69396666667 6965.5931 6965.5931 2643.0616 2643.0616 5211.1887 5211.1887 34948.9004333333 25334.6031333333 94628.7882666667 53437.1180333333 29267.7245666667 19872.8968666667 63720.6305333333 40055.0028333333 1033193.09193333 308538.2769 103775.633366667 49140.6214333333 1136968.7253 357678.898333333 3134936.7513 403633.799666667 3538570.55096667 1437629.0934 427186.6813 148065.9063 60283.5035666667 5372602.11376667 627664.235433333 6000266.3492
2000 38 0 0 0 0 0 0 172.728433333333 172.728433333333 527.405733333333 0 1111.18173333333 822.812433333333 527.405733333333 0 988.742266666667 321.847366666667 67857.7680333334 14177.1791333333 1310.58963333333 527.405733333333 69168.3576666667 14704.5848666667 266367.666933334 4457.24676666667 270824.9137 85146.3396333334 16964.3374666667 1933.99416666667 527.405733333333 386787.482 5796.73803333333 392584.220033333
2001 38 103.043133333333 103.043133333333 380.413833333333 380.413833333333 0 0 0 0 676.753533333333 148.053 1656.6071 502.440266666667 540.1749 148.053 1401.2312 414.930933333333 67377.7498333334 12523.3362 1816.16213333333 688.2279 69193.9119666667 13211.5641 277357.5838 5003.23313333333 282360.816933333 83710.8747333334 14978.7347333333 2159.04736666667 824.806533333333 398451.9338 6662.72473333333 405114.658533333
2002 38 121.1578 121.1578 121.1578 121.1578 0 0 0 0 647.583633333333 239.600733333333 1886.1374 346.3085 535.9453 239.600733333333 1302.906 346.3085 77193.8299666667 13697.2435 1649.2145 775.546033333333 78843.0444666667 14472.7895333333 280176.953933333 5140.74803333333 285317.701966667 96435.6505 17265.3587333333 2232.4459 887.184366666667 406734.942033333 8504.90336666667 415239.8454
2003 38 326.024766666667 326.024766666667 463.279733333333 326.024766666667 0 0 0 0 1404.29116666667 128.379866666667 3566.01536666667 638.580266666667 1279.0609 128.379866666667 2887.52276666667 638.580266666667 72612.0916999999 12709.1220666667 3526.10303333333 1407.44076666667 76138.1947333333 14116.5628333333 271806.8195 7539.0729 279345.8924 93494.5678333333 16363.7039333333 4204.59563333333 1532.67103333333 403661.5849 9860.9965 413522.5814
2004 38 0 0 238.524766666667 238.524766666667 0 0 184.501566666667 184.501566666667 438.933433333333 245.232166666667 1817.77053333333 591.7783 301.444466666667 245.232166666667 760.068733333333 591.7783 74961.8989333333 13633.8924333333 1351.84703333333 546.676633333333 76313.7459666667 14180.5690666667 278063.5187 4571.533 282635.0517 94066.0824666667 16184.0558333333 2409.54883333333 684.1656 399434.745233333 7101.3749 406536.120133333
2005 38 0 0 134.3113 134.3113 0 0 0 0 920.8144 404.281233333333 2225.87486666667 916.249766666667 777.952066666667 404.281233333333 1332.383 498.6881 82768.8928999999 19540.6236 1831.0711 1182.2333 84599.9639999999 20722.8569 277890.872733333 4903.82463333333 282794.697366667 105099.6013 23407.8809666666 3142.12463333333 1325.09563333333 408191.604833333 7396.4902 415588.095033333
2006 38 275.5095 275.5095 275.5095 275.5095 137.1271 137.1271 137.1271 137.1271 2380.36763333333 514.933566666667 3895.09136666667 939.499033333333 1755.06313333333 514.933566666667 2775.27603333333 806.234133333333 82123.9958666667 17144.3820333333 3581.51016666667 2269.9967 85705.5060333333 19414.3787333333 286709.388 7800.4071 294509.7951 105094.604633333 22020.9390333333 4834.5904 2895.3012 405403.014833333 11925.0941666667 417328.109
2007 38 0 0 0 0 235.545766666667 235.545766666667 351.215033333333 351.215033333333 1981.7307 863.627233333333 3228.18296666667 1490.01903333333 1451.99226666667 863.627233333333 1841.8957 1364.29393333333 82118.8622333333 16943.3180333333 3206.18963333333 2315.6195 85325.0518666666 19258.9375333333 285752.452033333 7179.07756666667 292931.5296 101791.7034 20225.7828 4718.202 2845.35793333333 406075.612066667 10871.849 416947.461066667
2008 38 0 0 0 0 251.21 251.21 251.21 251.21 987.7943 1052.9745 1974.3647 1390.15756666667 763.380133333333 1052.9745 1502.41173333333 1390.15756666667 86405.1923666667 19641.079 2892.5693 1816.35463333333 89297.7616666667 21457.4336333333 288260.4731 6940.8679 295201.341 106615.201866667 22997.2399333333 3364.52226666667 2040.7688 411604.148633334 9511.86093333333 421116.009566667
2009 38 285.043866666667 285.043866666667 458.2808 458.2808 113.818266666667 113.818266666667 113.818266666667 113.818266666667 2103.68173333333 644.665166666667 3933.52526666667 1694.51226666667 1722.85013333333 490.715133333333 2671.2907 658.683566666667 85872.8992 19029.6311333333 3329.97426666667 2213.56526666667 89202.8734666667 21243.1964 283179.856466667 7588.18423333333 290768.0407 107979.3461 23582.0176333333 5628.03753333333 2748.3469 404290.1262 12287.2293333333 416577.355533333
2010 38 0 0 278.481033333333 175.1026 0 0 261.419166666667 261.419166666667 1589.65203333333 241.490433333333 2612.4828 960.4733 1230.2183 241.490433333333 1912.38693333333 824.0306 87978.0900333333 19128.9327 2736.41753333333 1471.70873333333 90714.5075666666 20600.6414333333 293287.547233333 6702.9146 299990.461833333 110250.4299 22730.6626333333 3572.9561 1831.14246666667 412038.878733333 9957.1185 421995.997233333
2000 39 7269.4365 6439.1358 12692.2707666667 11209.1632666667 996.3934 996.3934 996.3934 996.3934 27771.9343 22271.1332333333 63782.9285333333 41347.4075 20121.0427666667 12811.108 39701.9337666667 27223.2504333333 1208681.52036667 353811.029333333 66925.1842 32932.1507666667 1275606.70456667 386743.1801 4734425.1182 158564.012333333 4892989.13053333 1507940.67063333 434336.258833333 105130.336033333 50043.0675333333 6920731.79736667 256700.613333333 7177432.4107
2001 39 5141.83816666667 5141.83816666667 8895.76316666667 8895.76316666667 646.946333333333 646.946333333333 1450.8968 1450.8968 25875.9770666667 20075.8202333333 65630.1341 37377.4955333333 18811.5142666667 15840.0096333333 43699.2183333333 29413.3536333333 1191844.039 345517.539166667 73112.5719666667 34651.5239 1264956.61096667 380169.063066667 4840994.52663334 175121.160333333 5016115.68696667 1505120.72633334 444142.118633334 103007.629633333 45951.7973 7103695.5748 274892.384033333 7378587.95883334
2002 39 8155.00906666667 8155.00906666667 12099.1584 12099.1584 4874.91993333333 4874.91993333333 9144.2236 9144.2236 34246.4551333333 27940.0108333333 79746.9988 46575.5441333333 25987.8545 23073.4561333333 61587.1781333333 37465.3366333333 1196474.36443333 382099.994066667 99052.5147666667 49061.3106333333 1295526.8792 431161.3047 4745287.841 243268.189233333 4988556.03023333 1532204.89373333 501804.727666667 126322.542933333 62186.4659666667 7145079.91343333 354619.8109 7499699.72433334
2003 39 4596.6415 4596.6415 7899.9613 6915.9658 4513.77973333333 4513.77973333333 7387.80926666667 7387.80926666667 35038.7313666667 30098.1464 87894.2282666667 53227.1526 21948.7899 20227.4218666667 62032.2178333333 32157.8682666667 1168699.7318 385121.0334 94190.0861 42176.2117666667 1262889.8179 427297.245166666 4665204.89993333 227480.9871 4892685.88703333 1516076.9164 496726.1164 141121.380866667 65136.8777666667 7006479.0799 337518.621466667 7343997.70136667
2004 39 3770.5207 3770.5207 5321.64706666667 4429.632 1429.36173333333 1429.36173333333 2952.68116666667 2952.68116666667 30082.097 21490.6519 82589.781 41161.2594333333 19011.1333 17196.805 51411.3342333333 29573.5730666667 1192180.83836667 386043.4104 80984.9073 36207.9383 1273165.74566667 422251.3487 4649348.46566667 202948.495233333 4852296.9609 1541593.27906667 501701.0525 123751.040433333 51572.7489 7050868.8805 312487.8443 7363356.7248
2005 39 2086.6478 2086.6478 4385.6877 4385.6877 1092.6556 0 1927.04646666667 834.390866666667 25151.4042 14003.3942 54607.8374666667 39021.4587666667 17978.8086666667 10318.0275666667 35912.8585333333 25857.4222333333 1149675.66413333 370860.070566667 61770.2807666667 28296.8362333333 1211445.9449 399156.9068 4731412.15936667 181795.7716 4913207.93096667 1486580.37576667 474430.7226 93629.2962333333 39154.7984 7159777.4502 285088.851866667 7444866.30206667
2006 39 4131.35543333333 4131.35543333333 6225.11116666667 6225.11116666667 1183.78076666667 1183.78076666667 2064.94016666667 2064.94016666667 22934.4197666667 17533.3168333333 60213.3993666667 43362.6811333333 13121.4539333333 13374.4582 38867.4999666667 28747.3609 1222298.45143333 375526.931133333 67614.8608666667 26495.9121333333 1289913.3123 402022.843266667 4879891.5148 172027.8899 5051919.4047 1556387.95933333 474083.975566667 103576.0805 40467.7366 7224212.51556667 280456.545166667 7504669.06073334
2007 39 9122.83253333333 9122.83253333333 12949.5435666667 12949.5435666667 4785.16246666667 4785.16246666667 6757.20796666667 6757.20796666667 27967.9620666667 19511.07 72955.7352666667 39637.6168 20925.5085333333 15438.3949333333 49257.8808 28039.5107666667 1246721.95416667 404656.496566667 77297.3915666667 36363.9034666667 1324019.34573333 441020.400033334 4823769.12610001 194384.528933333 5018153.65503334 1604233.85643333 508664.138033334 112593.352066667 47479.0320666667 7204384.56880001 306483.175433333 7510867.74423334
2008 39 6589.8308 6589.8308 7887.57056666667 7887.57056666667 4397.9285 4397.9285 7487.1231 7487.1231 34814.9167666667 20659.6002 72824.2712333333 41202.4548666667 25902.6475666667 14992.5992333333 53538.9601666667 31311.3033 1263361.30826667 388264.685333333 84850.2634666667 40895.2468 1348211.57173333 429159.932133333 4648755.3938 216761.215766667 4865516.60956666 1638503.35496667 499758.376666667 114026.7261 55474.5169666667 7160494.6855 331972.0476 7492466.7331
2009 39 916.0085 916.0085 916.0085 916.0085 7122.7701 6099.31903333333 7982.66953333333 6959.21846666667 34566.5678333333 19129.1021 75804.4034666667 42683.8414 24060.0184666667 16025.5700333333 48032.9263666667 33137.4798 1171417.56483333 367337.522333334 81170.4061666667 40085.5885 1252587.971 407423.110833334 4457661.00173333 200211.4402 4657872.44193333 1555548.91696667 496313.069766667 118488.244866667 53695.6699333333 7146185.85833333 326261.134 7472446.99233333
2010 39 2062.02533333333 2062.02533333333 2815.151 2815.151 4635.7102 4635.7102 5584.75756666667 5584.75756666667 27643.1181666667 23720.5856666667 67932.1688333333 41470.2295333333 20233.0793666667 19784.189 37402.4087666667 31338.2228666667 1177364.2851 374836.059566666 68740.6316333333 40017.2683666667 1246104.91673333 414853.327933333 4442621.12416667 171830.0576 4614451.18176667 1539610.76066667 498860.9119 109402.398366667 51363.7038333333 7254409.75343334 289241.3657 7543651.11913334
2000 40 2103.90646666667 2103.90646666667 3242.91853333333 3242.91853333333 639.864566666667 639.864566666667 639.864566666667 639.864566666667 4042.42113333333 5187.3115 10692.6050666667 8057.35983333333 2845.9858 3887.03346666667 6936.6504 5993.2183 310041.099633333 103556.8697 12929.8687 6733.01926666667 322970.968333333 110289.888966667 1279548.7947 67169.764 1346718.5587 410470.5293 134331.063366667 18749.9649 9229.73263333333 2028509.74466667 93758.8495333334 2122268.5942
2001 40 466.798066666667 466.798066666667 1625.04156666667 1625.04156666667 667.374333333333 667.374333333333 2846.59236666667 2152.7879 3322.55836666667 4832.28473333333 12569.2247666667 15067.0413 1225.9921 3225.8333 7263.4726 10741.9487666667 309294.7282 88755.4312999999 18005.4213666667 4451.8254 327300.149566667 93207.2566999999 1267370.55796667 66113.6051333333 1333484.1631 409883.1441 118702.729066667 27636.2660666667 8154.8431 2018952.48566667 101556.238766667 2120508.72443333
2002 40 0 0 796.299 796.299 1126.97403333333 1126.97403333333 1892.4822 1892.4822 4511.40973333333 4228.81003333333 14938.3383666667 10350.5922666667 3295.05236666667 4228.81003333333 9618.2829 7065.87156666667 301212.5381 97374.1635333334 16684.1544666667 7523.8624 317896.692566667 104898.025933333 1308537.0233 65521.6075 1374058.6308 399820.638733333 126790.055166667 25288.9306333333 8740.21976666667 2052377.73226667 97186.6407 2149564.37296667
2003 40 1442.05773333333 1442.05773333333 1442.05773333333 1442.05773333333 0 0 0 0 4991.08923333333 2986.52903333333 15111.6395 7145.40166666667 3439.61736666667 2986.52903333333 10730.9737333333 4101.97736666667 305758.985966667 95027.7480666667 14832.9511 6426.1464 320591.937066667 101453.894466667 1290885.3524 63264.8287333333 1354150.18113333 429929.1111 131016.8761 22257.0411666667 7977.61826666667 2104692.8957 96972.5659 2201665.4616
2004 40 2242.79713333333 2242.79713333333 2799.2363 2799.2363 3246.1709 3246.1709 3246.1709 3246.1709 9052.7018 4610.02476666667 20694.7049 11184.0764 5337.39196666667 4610.02476666667 11648.8240666667 7288.14703333333 321837.873766667 93773.5512333333 18936.9711 9947.41673333333 340774.844866667 103720.967966667 1283237.9032 74068.0961 1357305.9993 450321.8838 127138.603066667 31878.7813 13662.7265666667 2104139.22796667 119373.734033333 2223512.962
2005 40 689.166566666667 689.166566666667 689.166566666667 689.166566666667 1548.84066666667 1548.84066666667 1548.84066666667 1548.84066666667 6347.36333333333 3445.0721 14210.3763 6451.3074 5682.5837 3445.0721 11105.6247 5760.0425 334394.539066667 98929.3396999999 16865.6672 9127.6558 351260.206266667 108056.9955 1311309.87866667 77799.5173333333 1389109.396 459765.408466667 138876.202466667 20661.6837 9792.43543333334 2111463.79533333 113995.327166667 2225459.1225
2006 40 0 0 0 0 0 0 0 0 4484.69446666667 5739.7809 14566.9920333333 10791.4555333333 3636.11093333333 2078.41456666667 11914.3922 3370.3978 322036.457933333 104453.525133333 15284.79 5714.5255 337321.247933333 110168.050633333 1336140.6143 68948.6062333333 1405089.22053333 450239.1128 148715.250133333 25358.4475666667 10224.4753666667 2173885.57046667 107256.8247 2281142.39516667
